"Country Cd","State Cd","County Cd","County Nm","State","Name"
"US",38,23,"Divide County","ND","North Dakota"
"US",38,25,"Dunn County","ND","North Dakota"
"US",38,27,"Eddy County","ND","North Dakota"
"US",38,29,"Emmons County","ND","North Dakota"
"US",38,31,"Foster County","ND","North Dakota"
"US",38,33,"Golden Valley County","ND","North Dakota"
"US",38,35,"Grand Forks County","ND","North Dakota"
"US",38,37,"Grant County","ND","North Dakota"
"US",38,39,"Griggs County","ND","North Dakota"
"US",38,41,"Hettinger County","ND","North Dakota"
"US",38,43,"Kidder County","ND","North Dakota"
"US",38,45,"Lamoure County","ND","North Dakota"
"US",38,47,"Logan County","ND","North Dakota"
"US",38,49,"Mchenry County","ND","North Dakota"
"US",38,51,"Mcintosh County","ND","North Dakota"
"US",38,53,"Mckenzie County","ND","North Dakota"
"US",38,55,"Mclean County","ND","North Dakota"
"US",38,57,"Mercer County","ND","North Dakota"
"US",38,59,"Morton County","ND","North Dakota"
"US",38,61,"Mountrail County","ND","North Dakota"
"US",38,63,"Nelson County","ND","North Dakota"
"US",38,65,"Oliver County","ND","North Dakota"
"US",38,67,"Pembina County","ND","North Dakota"
"US",38,69,"Pierce County","ND","North Dakota"
"US",38,71,"Ramsey County","ND","North Dakota"
"US",38,73,"Ransom County","ND","North Dakota"
"US",38,75,"Renville County","ND","North Dakota"
"US",38,77,"Richland County","ND","North Dakota"
"US",38,79,"Rolette County","ND","North Dakota"
"US",38,81,"Sargent County","ND","North Dakota"
"US",38,83,"Sheridan County","ND","North Dakota"
"US",38,85,"Sioux County","ND","North Dakota"
"US",38,87,"Slope County","ND","North Dakota"
"US",38,89,"Stark County","ND","North Dakota"
"US",38,91,"Steele County","ND","North Dakota"
"US",38,93,"Stutsman County","ND","North Dakota"
"US",38,95,"Towner County","ND","North Dakota"
"US",38,97,"Traill County","ND","North Dakota"
"US",38,99,"Walsh County","ND","North Dakota"
"US",38,101,"Ward County","ND","North Dakota"
"US",38,103,"Wells County","ND","North Dakota"
"US",38,105,"Williams County","ND","North Dakota"
"US",39,1,"Adams County","OH","Ohio"
"US",39,3,"Allen County","OH","Ohio"
"US",39,5,"Ashland County","OH","Ohio"
"US",39,7,"Ashtabula County","OH","Ohio"
"US",39,9,"Athens County","OH","Ohio"
"US",39,11,"Auglaize County","OH","Ohio"
"US",39,13,"Belmont County","OH","Ohio"
"US",39,15,"Brown County","OH","Ohio"
"US",39,17,"Butler County","OH","Ohio"
"US",39,19,"Carroll County","OH","Ohio"
"US",39,21,"Champaign County","OH","Ohio"
"US",39,23,"Clark County","OH","Ohio"
"US",39,25,"Clermont County","OH","Ohio"
"US",39,27,"Clinton County","OH","Ohio"
"US",39,29,"Columbiana County","OH","Ohio"
"US",39,31,"Coshocton County","OH","Ohio"
"US",39,33,"Crawford County","OH","Ohio"
"US",39,35,"Cuyahoga County","OH","Ohio"
"US",39,37,"Darke County","OH","Ohio"
"US",39,39,"Defiance County","OH","Ohio"
"US",39,41,"Delaware County","OH","Ohio"
"US",39,43,"Erie County","OH","Ohio"
"US",39,45,"Fairfield County","OH","Ohio"
"US",39,47,"Fayette County","OH","Ohio"
"US",39,49,"Franklin County","OH","Ohio"
"US",39,51,"Fulton County","OH","Ohio"
"US",39,53,"Gallia County","OH","Ohio"
"US",39,55,"Geauga County","OH","Ohio"
"US",39,57,"Greene County","OH","Ohio"
"US",39,59,"Guernsey County","OH","Ohio"
"US",39,61,"Hamilton County","OH","Ohio"
"US",39,63,"Hancock County","OH","Ohio"
"US",39,65,"Hardin County","OH","Ohio"
"US",39,67,"Harrison County","OH","Ohio"
"US",39,69,"Henry County","OH","Ohio"
"US",39,71,"Highland County","OH","Ohio"
"US",39,73,"Hocking County","OH","Ohio"
"US",39,75,"Holmes County","OH","Ohio"
"US",39,77,"Huron County","OH","Ohio"
"US",39,79,"Jackson County","OH","Ohio"
"US",39,81,"Jefferson County","OH","Ohio"
"US",39,83,"Knox County","OH","Ohio"
"US",39,85,"Lake County","OH","Ohio"
"US",39,87,"Lawrence County","OH","Ohio"
"US",39,89,"Licking County","OH","Ohio"
"US",39,91,"Logan County","OH","Ohio"
"US",39,93,"Lorain County","OH","Ohio"
"US",39,95,"Lucas County","OH","Ohio"
"US",39,97,"Madison County","OH","Ohio"
"US",39,99,"Mahoning County","OH","Ohio"
"US",39,101,"Marion County","OH","Ohio"
"US",39,103,"Medina County","OH","Ohio"
"US",39,105,"Meigs County","OH","Ohio"
"US",39,107,"Mercer County","OH","Ohio"
"US",39,109,"Miami County","OH","Ohio"
"US",39,111,"Monroe County","OH","Ohio"
"US",39,113,"Montgomery County","OH","Ohio"
"US",39,115,"Morgan County","OH","Ohio"
"US",39,117,"Morrow County","OH","Ohio"
"US",39,119,"Muskingum County","OH","Ohio"
"US",39,121,"Noble County","OH","Ohio"
"US",39,123,"Ottawa County","OH","Ohio"
"US",39,125,"Paulding County","OH","Ohio"
"US",39,127,"Perry County","OH","Ohio"
"US",39,129,"Pickaway County","OH","Ohio"
"US",39,131,"Pike County","OH","Ohio"
"US",39,133,"Portage County","OH","Ohio"
"US",39,135,"Preble County","OH","Ohio"
"US",39,137,"Putnam County","OH","Ohio"
"US",39,139,"Richland County","OH","Ohio"
"US",39,141,"Ross County","OH","Ohio"
"US",39,143,"Sandusky County","OH","Ohio"
"US",39,145,"Scioto County","OH","Ohio"
"US",39,147,"Seneca County","OH","Ohio"
"US",39,149,"Shelby County","OH","Ohio"
"US",39,151,"Stark County","OH","Ohio"
"US",39,153,"Summit County","OH","Ohio"
"US",39,155,"Trumbull County","OH","Ohio"
"US",39,157,"Tuscarawas County","OH","Ohio"
"US",39,159,"Union County","OH","Ohio"
"US",39,161,"Van Wert County","OH","Ohio"
"US",39,163,"Vinton County","OH","Ohio"
"US",39,165,"Warren County","OH","Ohio"
"US",39,167,"Washington County","OH","Ohio"
"US",39,169,"Wayne County","OH","Ohio"
"US",39,171,"Williams County","OH","Ohio"
"US",39,173,"Wood County","OH","Ohio"
"US",39,175,"Wyandot County","OH","Ohio"
"US",40,1,"Adair County","OK","Oklahoma"
"US",40,3,"Alfalfa County","OK","Oklahoma"
"US",40,5,"Atoka County","OK","Oklahoma"
"US",40,7,"Beaver County","OK","Oklahoma"
"US",40,9,"Beckham County","OK","Oklahoma"
"US",40,11,"Blaine County","OK","Oklahoma"
"US",40,13,"Bryan County","OK","Oklahoma"
"US",40,15,"Caddo County","OK","Oklahoma"
"US",40,17,"Canadian County","OK","Oklahoma"
"US",40,19,"Carter County","OK","Oklahoma"
"US",40,21,"Cherokee County","OK","Oklahoma"
"US",40,23,"Choctaw County","OK","Oklahoma"
"US",40,25,"Cimarron County","OK","Oklahoma"
"US",40,27,"Cleveland County","OK","Oklahoma"
"US",40,29,"Coal County","OK","Oklahoma"
"US",40,31,"Comanche County","OK","Oklahoma"
"US",40,33,"Cotton County","OK","Oklahoma"
"US",40,35,"Craig County","OK","Oklahoma"
"US",40,37,"Creek County","OK","Oklahoma"
"US",40,39,"Custer County","OK","Oklahoma"
"US",40,41,"Delaware County","OK","Oklahoma"
"US",40,43,"Dewey County","OK","Oklahoma"
"US",40,45,"Ellis County","OK","Oklahoma"
"US",40,47,"Garfield County","OK","Oklahoma"
"US",40,49,"Garvin County","OK","Oklahoma"
"US",40,51,"Grady County","OK","Oklahoma"
"US",40,53,"Grant County","OK","Oklahoma"
"US",40,55,"Greer County","OK","Oklahoma"
"US",40,57,"Harmon County","OK","Oklahoma"
"US",40,59,"Harper County","OK","Oklahoma"
"US",40,61,"Haskell County","OK","Oklahoma"
"US",40,63,"Hughes County","OK","Oklahoma"
"US",40,65,"Jackson County","OK","Oklahoma"
"US",40,67,"Jefferson County","OK","Oklahoma"
"US",40,69,"Johnston County","OK","Oklahoma"
"US",40,71,"Kay County","OK","Oklahoma"
"US",40,73,"Kingfisher County","OK","Oklahoma"
"US",40,75,"Kiowa County","OK","Oklahoma"
"US",40,77,"Latimer County","OK","Oklahoma"
"US",40,79,"Le Flore County","OK","Oklahoma"
"US",40,81,"Lincoln County","OK","Oklahoma"
"US",40,83,"Logan County","OK","Oklahoma"
"US",40,85,"Love County","OK","Oklahoma"
"US",40,87,"Mcclain County","OK","Oklahoma"
"US",40,89,"Mccurtain County","OK","Oklahoma"
"US",40,91,"Mcintosh County","OK","Oklahoma"
"US",40,93,"Major County","OK","Oklahoma"
"US",40,95,"Marshall County","OK","Oklahoma"
"US",40,97,"Mayes County","OK","Oklahoma"
"US",40,99,"Murray County","OK","Oklahoma"
"US",40,101,"Muskogee County","OK","Oklahoma"
"US",40,103,"Noble County","OK","Oklahoma"
"US",40,105,"Nowata County","OK","Oklahoma"
"US",40,107,"Okfuskee County","OK","Oklahoma"
"US",40,109,"Oklahoma County","OK","Oklahoma"
"US",40,111,"Okmulgee County","OK","Oklahoma"
"US",40,113,"Osage County","OK","Oklahoma"
"US",40,115,"Ottawa County","OK","Oklahoma"
"US",40,117,"Pawnee County","OK","Oklahoma"
"US",40,119,"Payne County","OK","Oklahoma"
"US",40,121,"Pittsburg County","OK","Oklahoma"
"US",40,123,"Pontotoc County","OK","Oklahoma"
"US",40,125,"Pottawatomie County","OK","Oklahoma"
"US",40,127,"Pushmataha County","OK","Oklahoma"
"US",40,129,"Roger Mills County","OK","Oklahoma"
"US",40,131,"Rogers County","OK","Oklahoma"
"US",40,133,"Seminole County","OK","Oklahoma"
"US",40,135,"Sequoyah County","OK","Oklahoma"
"US",40,137,"Stephens County","OK","Oklahoma"
"US",40,139,"Texas County","OK","Oklahoma"
"US",40,141,"Tillman County","OK","Oklahoma"
"US",40,143,"Tulsa County","OK","Oklahoma"
"US",40,145,"Wagoner County","OK","Oklahoma"
"US",40,147,"Washington County","OK","Oklahoma"
"US",40,149,"Washita County","OK","Oklahoma"
"US",40,151,"Woods County","OK","Oklahoma"
"US",40,153,"Woodward County","OK","Oklahoma"
"US",41,1,"Baker County","OR","Oregon"
"US",41,3,"Benton County","OR","Oregon"
"US",41,5,"Clackamas County","OR","Oregon"
"US",41,7,"Clatsop County","OR","Oregon"
"US",41,9,"Columbia County","OR","Oregon"
"US",41,11,"Coos County","OR","Oregon"
"US",41,13,"Crook County","OR","Oregon"
"US",41,15,"Curry County","OR","Oregon"
"US",41,17,"Deschutes County","OR","Oregon"
"US",41,19,"Douglas County","OR","Oregon"
"US",41,21,"Gilliam County","OR","Oregon"
"US",41,23,"Grant County","OR","Oregon"
"US",41,25,"Harney County","OR","Oregon"
"US",41,27,"Hood River County","OR","Oregon"
"US",41,29,"Jackson County","OR","Oregon"
"US",41,31,"Jefferson County","OR","Oregon"
"US",41,33,"Josephine County","OR","Oregon"
"US",41,35,"Klamath County","OR","Oregon"
"US",41,37,"Lake County","OR","Oregon"
"US",41,39,"Lane County","OR","Oregon"
"US",41,41,"Lincoln County","OR","Oregon"
"US",41,43,"Linn County","OR","Oregon"
"US",41,45,"Malheur County","OR","Oregon"
"US",41,47,"Marion County","OR","Oregon"
"US",41,49,"Morrow County","OR","Oregon"
"US",41,51,"Multnomah County","OR","Oregon"
"US",41,53,"Polk County","OR","Oregon"
"US",41,55,"Sherman County","OR","Oregon"
"US",41,57,"Tillamook County","OR","Oregon"
"US",41,59,"Umatilla County","OR","Oregon"
"US",41,61,"Union County","OR","Oregon"
"US",41,63,"Wallowa County","OR","Oregon"
"US",41,65,"Wasco County","OR","Oregon"
"US",41,67,"Washington County","OR","Oregon"
"US",41,69,"Wheeler County","OR","Oregon"
"US",41,71,"Yamhill County","OR","Oregon"
"US",42,1,"Adams County","PA","Pennsylvania"
"US",42,3,"Allegheny County","PA","Pennsylvania"
"US",42,5,"Armstrong County","PA","Pennsylvania"
"US",42,7,"Beaver County","PA","Pennsylvania"
"US",42,9,"Bedford County","PA","Pennsylvania"
"US",42,11,"Berks County","PA","Pennsylvania"
"US",42,13,"Blair County","PA","Pennsylvania"
"US",42,15,"Bradford County","PA","Pennsylvania"
"US",42,17,"Bucks County","PA","Pennsylvania"
"US",42,19,"Butler County","PA","Pennsylvania"
"US",42,21,"Cambria County","PA","Pennsylvania"
"US",42,23,"Cameron County","PA","Pennsylvania"
"US",42,25,"Carbon County","PA","Pennsylvania"
"US",42,27,"Centre County","PA","Pennsylvania"
"US",42,29,"Chester County","PA","Pennsylvania"
"US",42,31,"Clarion County","PA","Pennsylvania"
"US",42,33,"Clearfield County","PA","Pennsylvania"
"US",42,35,"Clinton County","PA","Pennsylvania"
"US",42,37,"Columbia County","PA","Pennsylvania"
"US",42,39,"Crawford County","PA","Pennsylvania"
"US",42,41,"Cumberland County","PA","Pennsylvania"
"US",42,43,"Dauphin County","PA","Pennsylvania"
"US",42,45,"Delaware County","PA","Pennsylvania"
"US",42,47,"Elk County","PA","Pennsylvania"
"US",42,49,"Erie County","PA","Pennsylvania"
"US",42,51,"Fayette County","PA","Pennsylvania"
"US",42,53,"Forest County","PA","Pennsylvania"
"US",42,55,"Franklin County","PA","Pennsylvania"
"US",42,57,"Fulton County","PA","Pennsylvania"
"US",42,59,"Greene County","PA","Pennsylvania"
"US",42,61,"Huntingdon County","PA","Pennsylvania"
"US",42,63,"Indiana County","PA","Pennsylvania"
"US",42,65,"Jefferson County","PA","Pennsylvania"
"US",42,67,"Juniata County","PA","Pennsylvania"
"US",42,69,"Lackawanna County","PA","Pennsylvania"
"US",42,71,"Lancaster County","PA","Pennsylvania"
"US",42,73,"Lawrence County","PA","Pennsylvania"
"US",42,75,"Lebanon County","PA","Pennsylvania"
"US",42,77,"Lehigh County","PA","Pennsylvania"
"US",42,79,"Luzerne County","PA","Pennsylvania"
"US",42,81,"Lycoming County","PA","Pennsylvania"
"US",42,83,"Mckean County","PA","Pennsylvania"
"US",42,85,"Mercer County","PA","Pennsylvania"
"US",42,87,"Mifflin County","PA","Pennsylvania"
"US",42,89,"Monroe County","PA","Pennsylvania"
"US",42,91,"Montgomery County","PA","Pennsylvania"
"US",42,93,"Montour County","PA","Pennsylvania"
"US",42,95,"Northampton County","PA","Pennsylvania"
"US",42,97,"Northumberland County","PA","Pennsylvania"
"US",42,99,"Perry County","PA","Pennsylvania"
"US",42,101,"Philadelphia County","PA","Pennsylvania"
"US",42,103,"Pike County","PA","Pennsylvania"
"US",42,105,"Potter County","PA","Pennsylvania"
"US",42,107,"Schuylkill County","PA","Pennsylvania"
"US",42,109,"Snyder County","PA","Pennsylvania"
"US",42,111,"Somerset County","PA","Pennsylvania"
"US",42,113,"Sullivan County","PA","Pennsylvania"
"US",42,115,"Susquehanna County","PA","Pennsylvania"
"US",42,117,"Tioga County","PA","Pennsylvania"
"US",42,119,"Union County","PA","Pennsylvania"
"US",42,121,"Venango County","PA","Pennsylvania"
"US",42,123,"Warren County","PA","Pennsylvania"
"US",42,125,"Washington County","PA","Pennsylvania"
"US",42,127,"Wayne County","PA","Pennsylvania"
"US",42,129,"Westmoreland County","PA","Pennsylvania"
"US",42,131,"Wyoming County","PA","Pennsylvania"
"US",42,133,"York County","PA","Pennsylvania"
"US",44,1,"Bristol County","RI","Rhode Island"
"US",44,3,"Kent County","RI","Rhode Island"
"US",44,5,"Newport County","RI","Rhode Island"
"US",44,7,"Providence County","RI","Rhode Island"
"US",44,9,"Washington County","RI","Rhode Island"
"US",45,1,"Abbeville County","SC","South Carolina"
"US",45,3,"Aiken County","SC","South Carolina"
"US",45,5,"Allendale County","SC","South Carolina"
"US",45,7,"Anderson County","SC","South Carolina"
"US",45,9,"Bamberg County","SC","South Carolina"
"US",45,11,"Barnwell County","SC","South Carolina"
"US",45,13,"Beaufort County","SC","South Carolina"
"US",45,15,"Berkeley County","SC","South Carolina"
"US",45,17,"Calhoun County","SC","South Carolina"
"US",45,19,"Charleston County","SC","South Carolina"
"US",45,21,"Cherokee County","SC","South Carolina"
"US",45,23,"Chester County","SC","South Carolina"
"US",45,25,"Chesterfield County","SC","South Carolina"
"US",45,27,"Clarendon County","SC","South Carolina"
"US",45,29,"Colleton County","SC","South Carolina"
"US",45,31,"Darlington County","SC","South Carolina"
"US",45,33,"Dillon County","SC","South Carolina"
"US",45,35,"Dorchester County","SC","South Carolina"
"US",45,37,"Edgefield County","SC","South Carolina"
"US",45,39,"Fairfield County","SC","South Carolina"
"US",45,41,"Florence County","SC","South Carolina"
"US",45,43,"Georgetown County","SC","South Carolina"
"US",45,45,"Greenville County","SC","South Carolina"
"US",45,47,"Greenwood County","SC","South Carolina"
"US",45,49,"Hampton County","SC","South Carolina"
"US",45,51,"Horry County","SC","South Carolina"
"US",45,53,"Jasper County","SC","South Carolina"
"US",45,55,"Kershaw County","SC","South Carolina"
"US",45,57,"Lancaster County","SC","South Carolina"
"US",45,59,"Laurens County","SC","South Carolina"
"US",45,61,"Lee County","SC","South Carolina"
"US",45,63,"Lexington County","SC","South Carolina"
"US",45,65,"Mccormick County","SC","South Carolina"
"US",45,67,"Marion County","SC","South Carolina"
"US",45,69,"Marlboro County","SC","South Carolina"
"US",45,71,"Newberry County","SC","South Carolina"
"US",45,73,"Oconee County","SC","South Carolina"
"US",45,75,"Orangeburg County","SC","South Carolina"
"US",45,77,"Pickens County","SC","South Carolina"
"US",45,79,"Richland County","SC","South Carolina"
"US",45,81,"Saluda County","SC","South Carolina"
"US",45,83,"Spartanburg County","SC","South Carolina"
"US",45,85,"Sumter County","SC","South Carolina"
"US",45,87,"Union County","SC","South Carolina"
"US",45,89,"Williamsburg County","SC","South Carolina"
"US",45,91,"York County","SC","South Carolina"
"US",46,3,"Aurora County","SD","South Dakota"
"US",46,5,"Beadle County","SD","South Dakota"
"US",46,7,"Bennett County","SD","South Dakota"
"US",46,9,"Bon Homme County","SD","South Dakota"
"US",46,11,"Brookings County","SD","South Dakota"
"US",46,13,"Brown County","SD","South Dakota"
"US",46,15,"Brule County","SD","South Dakota"
"US",46,17,"Buffalo County","SD","South Dakota"
"US",46,19,"Butte County","SD","South Dakota"
"US",46,21,"Campbell County","SD","South Dakota"
"US",46,23,"Charles Mix County","SD","South Dakota"
"US",46,25,"Clark County","SD","South Dakota"
"US",46,27,"Clay County","SD","South Dakota"
"US",46,29,"Codington County","SD","South Dakota"
"US",46,31,"Corson County","SD","South Dakota"
"US",46,33,"Custer County","SD","South Dakota"
"US",46,35,"Davison County","SD","South Dakota"
"US",46,37,"Day County","SD","South Dakota"
"US",46,39,"Deuel County","SD","South Dakota"
"US",46,41,"Dewey County","SD","South Dakota"
"US",46,43,"Douglas County","SD","South Dakota"
"US",46,45,"Edmunds County","SD","South Dakota"
"US",46,47,"Fall River County","SD","South Dakota"
"US",46,49,"Faulk County","SD","South Dakota"
"US",46,51,"Grant County","SD","South Dakota"
"US",46,53,"Gregory County","SD","South Dakota"
"US",46,55,"Haakon County","SD","South Dakota"
"US",46,57,"Hamlin County","SD","South Dakota"
"US",46,59,"Hand County","SD","South Dakota"
"US",46,61,"Hanson County","SD","South Dakota"
"US",46,63,"Harding County","SD","South Dakota"
"US",46,65,"Hughes County","SD","South Dakota"
"US",46,67,"Hutchinson County","SD","South Dakota"
"US",46,69,"Hyde County","SD","South Dakota"
"US",46,71,"Jackson County","SD","South Dakota"
"US",46,73,"Jerauld County","SD","South Dakota"
"US",46,75,"Jones County","SD","South Dakota"
"US",46,77,"Kingsbury County","SD","South Dakota"
"US",46,79,"Lake County","SD","South Dakota"
"US",46,81,"Lawrence County","SD","South Dakota"
"US",46,83,"Lincoln County","SD","South Dakota"
"US",46,85,"Lyman County","SD","South Dakota"
"US",46,87,"Mccook County","SD","South Dakota"
"US",46,89,"Mcpherson County","SD","South Dakota"
"US",46,91,"Marshall County","SD","South Dakota"
"US",46,93,"Meade County","SD","South Dakota"
"US",46,95,"Mellette County","SD","South Dakota"
"US",46,97,"Miner County","SD","South Dakota"
"US",46,99,"Minnehaha County","SD","South Dakota"
"US",46,101,"Moody County","SD","South Dakota"
"US",46,102,"Oglala Lakota County","SD","South Dakota"
"US",46,103,"Pennington County","SD","South Dakota"
"US",46,105,"Perkins County","SD","South Dakota"
"US",46,107,"Potter County","SD","South Dakota"
"US",46,109,"Roberts County","SD","South Dakota"
"US",46,111,"Sanborn County","SD","South Dakota"
"US",46,113,"Shannon County","SD","South Dakota"
"US",46,115,"Spink County","SD","South Dakota"
"US",46,117,"Stanley County","SD","South Dakota"
"US",46,119,"Sully County","SD","South Dakota"
"US",46,121,"Todd County","SD","South Dakota"
"US",46,123,"Tripp County","SD","South Dakota"
"US",46,125,"Turner County","SD","South Dakota"
"US",46,127,"Union County","SD","South Dakota"
"US",46,129,"Walworth County","SD","South Dakota"
"US",46,135,"Yankton County","SD","South Dakota"
"US",46,137,"Ziebach County","SD","South Dakota"
"US",47,1,"Anderson County","TN","Tennessee"
"US",47,3,"Bedford County","TN","Tennessee"
"US",47,5,"Benton County","TN","Tennessee"
"US",47,7,"Bledsoe County","TN","Tennessee"
"US",47,9,"Blount County","TN","Tennessee"
"US",47,11,"Bradley County","TN","Tennessee"
"US",47,13,"Campbell County","TN","Tennessee"
"US",47,15,"Cannon County","TN","Tennessee"
"US",47,17,"Carroll County","TN","Tennessee"
"US",47,19,"Carter County","TN","Tennessee"
"US",47,21,"Cheatham County","TN","Tennessee"
"US",47,23,"Chester County","TN","Tennessee"
"US",47,25,"Claiborne County","TN","Tennessee"
"US",47,27,"Clay County","TN","Tennessee"
"US",47,29,"Cocke County","TN","Tennessee"
"US",47,31,"Coffee County","TN","Tennessee"
"US",47,33,"Crockett County","TN","Tennessee"
"US",47,35,"Cumberland County","TN","Tennessee"
"US",47,37,"Davidson County","TN","Tennessee"
"US",47,39,"Decatur County","TN","Tennessee"
"US",47,41,"Dekalb County","TN","Tennessee"
"US",47,43,"Dickson County","TN","Tennessee"
"US",47,45,"Dyer County","TN","Tennessee"
"US",47,47,"Fayette County","TN","Tennessee"
"US",47,49,"Fentress County","TN","Tennessee"
"US",47,51,"Franklin County","TN","Tennessee"
"US",47,53,"Gibson County","TN","Tennessee"
"US",47,55,"Giles County","TN","Tennessee"
"US",47,57,"Grainger County","TN","Tennessee"
"US",47,59,"Greene County","TN","Tennessee"
"US",47,61,"Grundy County","TN","Tennessee"
"US",47,63,"Hamblen County","TN","Tennessee"
"US",47,65,"Hamilton County","TN","Tennessee"
"US",47,67,"Hancock County","TN","Tennessee"
"US",47,69,"Hardeman County","TN","Tennessee"
"US",47,71,"Hardin County","TN","Tennessee"
"US",47,73,"Hawkins County","TN","Tennessee"
"US",47,75,"Haywood County","TN","Tennessee"
"US",47,77,"Henderson County","TN","Tennessee"
"US",47,79,"Henry County","TN","Tennessee"
"US",47,81,"Hickman County","TN","Tennessee"
"US",47,83,"Houston County","TN","Tennessee"
"US",47,85,"Humphreys County","TN","Tennessee"
"US",47,87,"Jackson County","TN","Tennessee"
"US",47,89,"Jefferson County","TN","Tennessee"
"US",47,91,"Johnson County","TN","Tennessee"
"US",47,93,"Knox County","TN","Tennessee"
"US",47,95,"Lake County","TN","Tennessee"
"US",47,97,"Lauderdale County","TN","Tennessee"
"US",47,99,"Lawrence County","TN","Tennessee"
"US",47,101,"Lewis County","TN","Tennessee"
"US",47,103,"Lincoln County","TN","Tennessee"
"US",47,105,"Loudon County","TN","Tennessee"
"US",47,107,"Mcminn County","TN","Tennessee"
"US",47,109,"Mcnairy County","TN","Tennessee"
"US",47,111,"Macon County","TN","Tennessee"
"US",47,113,"Madison County","TN","Tennessee"
"US",47,115,"Marion County","TN","Tennessee"
"US",47,117,"Marshall County","TN","Tennessee"
"US",47,119,"Maury County","TN","Tennessee"
"US",47,121,"Meigs County","TN","Tennessee"
"US",47,123,"Monroe County","TN","Tennessee"
"US",47,125,"Montgomery County","TN","Tennessee"
"US",47,127,"Moore County","TN","Tennessee"
"US",47,129,"Morgan County","TN","Tennessee"
"US",47,131,"Obion County","TN","Tennessee"
"US",47,133,"Overton County","TN","Tennessee"
"US",47,135,"Perry County","TN","Tennessee"
"US",47,137,"Pickett County","TN","Tennessee"
"US",47,139,"Polk County","TN","Tennessee"
"US",47,141,"Putnam County","TN","Tennessee"
"US",47,143,"Rhea County","TN","Tennessee"
"US",47,145,"Roane County","TN","Tennessee"
"US",47,147,"Robertson County","TN","Tennessee"
"US",47,149,"Rutherford County","TN","Tennessee"
"US",47,151,"Scott County","TN","Tennessee"
"US",47,153,"Sequatchie County","TN","Tennessee"
"US",47,155,"Sevier County","TN","Tennessee"
"US",47,157,"Shelby County","TN","Tennessee"
"US",47,159,"Smith County","TN","Tennessee"
"US",47,161,"Stewart County","TN","Tennessee"
"US",47,163,"Sullivan County","TN","Tennessee"
"US",47,165,"Sumner County","TN","Tennessee"
"US",47,167,"Tipton County","TN","Tennessee"
"US",47,169,"Trousdale County","TN","Tennessee"
"US",47,171,"Unicoi County","TN","Tennessee"
"US",47,173,"Union County","TN","Tennessee"
"US",47,175,"Van Buren County","TN","Tennessee"
"US",47,177,"Warren County","TN","Tennessee"
"US",47,179,"Washington County","TN","Tennessee"
"US",47,181,"Wayne County","TN","Tennessee"
"US",47,183,"Weakley County","TN","Tennessee"
"US",47,185,"White County","TN","Tennessee"
"US",47,187,"Williamson County","TN","Tennessee"
"US",47,189,"Wilson County","TN","Tennessee"
"US",48,1,"Anderson County","TX","Texas"
"US",48,3,"Andrews County","TX","Texas"
"US",48,5,"Angelina County","TX","Texas"
"US",48,7,"Aransas County","TX","Texas"
"US",48,9,"Archer County","TX","Texas"
"US",48,11,"Armstrong County","TX","Texas"
"US",48,13,"Atascosa County","TX","Texas"
"US",48,15,"Austin County","TX","Texas"
"US",48,17,"Bailey County","TX","Texas"
"US",48,19,"Bandera County","TX","Texas"
"US",48,21,"Bastrop County","TX","Texas"
"US",48,23,"Baylor County","TX","Texas"
"US",48,25,"Bee County","TX","Texas"
"US",48,27,"Bell County","TX","Texas"
"US",48,29,"Bexar County","TX","Texas"
"US",48,31,"Blanco County","TX","Texas"
"US",48,33,"Borden County","TX","Texas"
"US",48,35,"Bosque County","TX","Texas"
"US",48,37,"Bowie County","TX","Texas"
"US",48,39,"Brazoria County","TX","Texas"
"US",48,41,"Brazos County","TX","Texas"
"US",48,43,"Brewster County","TX","Texas"
"US",48,45,"Briscoe County","TX","Texas"
"US",48,47,"Brooks County","TX","Texas"
"US",48,49,"Brown County","TX","Texas"
"US",48,51,"Burleson County","TX","Texas"
"US",48,53,"Burnet County","TX","Texas"
"US",48,55,"Caldwell County","TX","Texas"
"US",48,57,"Calhoun County","TX","Texas"
"US",48,59,"Callahan County","TX","Texas"
"US",48,61,"Cameron County","TX","Texas"
"US",48,63,"Camp County","TX","Texas"
"US",48,65,"Carson County","TX","Texas"
"US",48,67,"Cass County","TX","Texas"
"US",48,69,"Castro County","TX","Texas"
"US",48,71,"Chambers County","TX","Texas"
"US",48,73,"Cherokee County","TX","Texas"
"US",48,75,"Childress County","TX","Texas"
"US",48,77,"Clay County","TX","Texas"
"US",48,79,"Cochran County","TX","Texas"
"US",48,81,"Coke County","TX","Texas"
"US",48,83,"Coleman County","TX","Texas"
"US",48,85,"Collin County","TX","Texas"
"US",48,87,"Collingsworth County","TX","Texas"
"US",48,89,"Colorado County","TX","Texas"
"US",48,91,"Comal County","TX","Texas"
"US",48,93,"Comanche County","TX","Texas"
"US",48,95,"Concho County","TX","Texas"
"US",48,97,"Cooke County","TX","Texas"
"US",48,99,"Coryell County","TX","Texas"
"US",48,101,"Cottle County","TX","Texas"
"US",48,103,"Crane County","TX","Texas"
"US",48,105,"Crockett County","TX","Texas"
"US",48,107,"Crosby County","TX","Texas"
"US",48,109,"Culberson County","TX","Texas"
"US",48,111,"Dallam County","TX","Texas"
"US",48,113,"Dallas County","TX","Texas"
"US",48,115,"Dawson County","TX","Texas"
"US",48,117,"Deaf Smith County","TX","Texas"
